Time,T2_mean,T2_WRF_mean,T2_max,T2_WRF_max,T2_min,T2_WRF_min,P_WRF_mean,P_WRF_max,P_WRF_min,U10_WRF_mean,U10_WRF_max,U10_WRF_min,V10_WRF_mean,V10_WRF_max,V10_WRF_min
2019-01-01,11.254125,9.637622854,15.126,12.516571,7.261,5.727478,1016.045535,1017.6816,1013.0754,1.526095333,3.3931763,-0.69294196,-1.201451519,1.2403052,-5.931914
2019-01-02,10.944875,10.54844023,13.875,13.51062,8.171,7.204468,1020.860661,1023.3742,1017.4336,2.103698461,3.9441717,-0.4978097,0.4012077175,3.7702098,-2.95821
2019-01-03,11.28816667,10.95674514,15.314,13.998993,8.512,7.7933044,1019.694155,1023.3589,1017.91266,1.708703404,3.9922945,-1.7799159,-0.5866215242,1.7887442,-2.6900327
2019-01-04,12.84104167,12.05195244,14.836,14.104889,11.094,9.78418,1018.965641,1020.08875,1017.24506,0.8516790775,2.204204,-1.5429711,3.9152698,6.1046443,-0.9557013
2019-01-05,12.81933333,11.68722783,16.571,13.914154,10.087,8.77417,1015.792098,1017.25146,1014.16077,1.316620231,4.388884,-2.2779071,2.659541853,6.392732,-2.6830838
2019-01-06,13.149125,12.04771935,17.231,14.306305,11.094,9.687744,1013.041043,1014.1747,1012.117,3.580193512,7.12136,1.3807601,0.236448,2.5610464,-2.7875364
2019-01-07,11.55079167,10.98382315,12.908,12.905334,10.48,9.226654,1006.705782,1011.9736,1001.8762,3.871526113,7.300826,1.9233606,-5.241407984,1.1019547,-9.827024
2019-01-08,10.48579167,9.851022125,13.795,12.941406,8.102,7.758911,1006.385822,1008.49243,1003.1822,4.693534754,8.336902,2.129986,-2.137449526,0.5024046,-7.0040913
2019-01-09,9.291875,9.233905796,12.789,12.600372,5.89,5.221344,1016.770955,1023.2048,1008.99023,1.56133603,6.330382,-1.600059,1.475702538,3.3791833,-0.61836797
2019-01-10,11.00079167,10.9142482,18.095,14.394104,5.196,6.600189,1021.778387,1024.1339,1017.20734,-0.3218339188,1.9431783,-2.9530797,0.2598465792,3.1778395,-2.374617
2019-01-11,10.30016667,11.05688731,12.595,13.166901,7.152,8.091217,1014.597076,1016.7656,1012.66376,0.3028514015,1.7795364,-1.157795,-5.729627887,0.90345484,-11.084548
2019-01-12,12.27475,,14.467,,9.848,,,,,,,,,,
2019-01-13,11.77829167,,15.058,,8.478,,,,,,,,,,
2019-01-14,12.39425,12.40236285,16.269,14.9045105,7.494,9.290436,1016.573555,1018.4757,1015.37787,1.045954388,2.435736,-1.6394584,4.754916421,7.0291157,2.94374
2019-01-15,12.22375,11.62669498,13.938,15.845184,9.911,7.967743,1014.671439,1015.6965,1013.60693,1.381947317,5.696117,-1.4099256,-1.524836103,2.0520277,-9.555975
2019-01-16,12.509875,11.39144388,16.343,13.963501,10.099,7.977722,1019.704352,1025.2686,1014.8984,1.339637087,5.017455,-1.1981713,2.927396057,6.3143525,0.9255899
2019-01-17,12.05516667,11.77023058,15.462,13.600006,8.887,9.783447,1026.400029,1027.2949,1024.9324,1.301089531,2.4926322,-0.0068206964,6.546036058,9.38213,3.5058732
2019-01-18,13.895625,13.46716569,18.544,15.40921,10.082,11.8133545,1020.857777,1024.7162,1016.7512,1.602306883,2.1810825,0.9431077,8.666717533,9.961553,7.3220315
2019-01-19,14.70441667,,17.794,,11.276,,,,,,,,,,
2019-01-20,13.45175,13.80829629,15.832,16.166962,11.867,11.622437,1012.188972,1014.37775,1011.35583,0.9095199139,4.525302,-2.4818728,-3.428496291,1.3218848,-9.867077
2019-01-21,12.47141667,12.32778038,15.615,15.602783,8.489,8.230377,1015.778138,1016.78076,1013.4066,2.463929873,4.711023,-3.2150745,-1.475242655,1.6807519,-6.1322675
2019-01-22,13.06220833,12.28789777,15.246,14.148773,10.792,10.0685425,1017.096418,1020.82446,1014.1639,1.967946088,5.888932,-1.9977193,-0.01485023083,3.9576108,-5.876923
2019-01-23,12.27004167,11.5528044,16.901,15.123779,9.325,8.191498,1018.411623,1021.3795,1014.45734,-0.7521631691,0.24151114,-1.6420981,1.662742693,3.416115,0.34982848
2019-01-24,13.1085,12.41164271,19.153,15.617859,8.438,8.135529,1013.287014,1014.41077,1011.614,-0.478039535,2.0730646,-3.0179274,-3.333059802,1.3640107,-7.987119
2019-01-25,13.52245833,12.99261092,15.61,14.943146,9.871,11.311035,1015.103817,1020.9748,1011.3267,0.2787868467,3.2395236,-2.6802816,-0.6409454625,5.014181,-7.098845
2019-01-26,11.343375,10.57718788,14.438,12.9198,8.58,7.505951,1021.266658,1022.90466,1018.81366,0.1346651902,1.8285936,-2.9353745,4.9232762,7.6004767,1.8709636
2019-01-27,11.74729167,10.7951482,15.212,14.587189,6.857,6.8622437,1017.128555,1018.8742,1015.07544,0.03132928,2.1286137,-2.9300485,-1.324823008,4.920412,-6.837192
2019-01-28,14.30929167,13.66550963,16.935,17.069336,12.92,11.805389,1013.697366,1015.183,1012.1732,0.8733766725,3.8436146,-1.4980687,-7.133420846,-2.157699,-9.287645
2019-01-29,14.34245833,13.5552825,18.869,15.193634,11.503,11.605896,1014.2313,1016.6209,1012.8381,3.314355142,6.2280173,-1.39164,-0.26933624,4.421702,-4.1903934
2019-01-30,12.28345833,10.35080718,17.35,13.42392,8.267,6.6564636,1018.970212,1019.916,1016.9639,1.049335632,3.2287948,-2.0496762,0.6253853954,2.792159,-1.8015653
2019-01-31,12.09404167,11.04321283,17.128,16.304932,8.193,8.093048,1019.318054,1020.6832,1018.6194,1.329602191,4.3691053,-2.5804532,-1.73372977,6.8010144,-5.6877756
2019-02-01,12.34583333,11.67149485,14.808,13.876617,9.445,9.24762,1022.8815,1024.0333,1020.98663,1.404248715,2.856927,-1.1608502,6.050097417,9.186379,2.144133
2019-02-02,16.52195833,14.8143285,21.064,18.106354,13.329,12.718872,1021.579043,1023.1948,1019.59186,0.8625671421,1.9223888,0.09031623,7.031695033,10.285236,5.2008357
2019-02-03,20.20366667,15.65493533,28.025,21.328003,14.978,9.9644165,1017.260888,1019.479,1013.8438,-0.08057371169,1.3557856,-1.2275764,2.222491933,5.341894,0.8587223
2019-02-04,19.77691667,16.38328294,29.333,20.839203,12.629,11.527893,1010.794515,1013.53485,1009.11945,0.003690423958,1.8270893,-1.6642262,0.5032888187,2.3349597,-1.8800644
2019-02-05,16.19054167,16.04257088,20.37,17.830933,13.505,13.945923,1010.818375,1011.8748,1009.0814,-1.359278337,0.621403,-2.6844742,-5.865352629,-2.736067,-8.198944
2019-02-06,13.974875,13.31940588,17.077,15.654602,10.002,10.768616,1015.548313,1017.86633,1012.32477,1.610223027,3.4554124,-0.85123914,3.725438843,6.8824387,0.32017887
2019-02-07,12.874125,11.45392869,15.564,14.074036,10.355,8.078796,1018.192607,1018.56366,1017.757,0.9121915558,2.2614777,-0.25357646,3.459969238,7.321574,-0.7544169
2019-02-08,13.51054167,11.89405698,19.09,15.671082,9.598,7.707947,1018.091507,1018.9563,1017.1512,1.072008918,4.1985555,-2.336896,1.031115384,5.6121907,-4.3724494
2019-02-09,14.83870833,13.5899645,18.84,17.63208,12.527,10.153473,1015.677065,1017.2629,1014.133,3.16866402,6.3211355,0.7345604,-1.123592746,1.5912739,-3.6273768
2019-02-10,12.18979167,11.3832869,14.472,13.2222595,9.968,8.896973,1013.617652,1016.6465,1011.8274,1.713891028,3.0672224,-0.2066535,3.351097638,9.612513,-1.9678866
2019-02-11,12.4715,10.95795313,16.491,13.7933655,9.251,8.139862,1023.66998,1027.1183,1016.9883,-0.4843679838,1.7747937,-2.1955216,4.6760188,6.9999204,1.8493453
2019-02-12,14.31833333,12.49354171,17.458,15.394897,12.083,9.29422,1022.190683,1026.6589,1017.072,-0.05633665771,1.826982,-1.5046809,5.788327146,8.850309,2.977889
2019-02-13,15.20420833,13.93389,19.864,15.819794,10.804,12.167358,1017.924238,1020.86,1015.54443,0.9444305858,2.2757473,-2.3576598,6.790506792,8.826793,4.138068
2019-02-14,14.05183333,13.42166515,18.488,14.800446,11.771,11.708893,1020.625679,1021.3264,1020.0187,0.7201199448,2.427263,-2.5219867,2.702190958,5.045367,1.0636483
2019-02-15,16.03720833,14.30258179,20.114,16.882324,13.278,12.566254,1016.76085,1020.09717,1013.4,1.509678671,2.1478848,0.5696419,6.945185933,9.587422,3.022536
2019-02-16,17.52345833,14.74893192,21.326,16.472168,12.783,13.230164,1014.571415,1016.06915,1012.8198,0.9661405824,2.454023,-1.6795317,4.552686975,8.227455,1.3215204
2019-02-17,14.03379167,12.85854333,17.919,16.723572,11.458,9.817688,1013.556516,1016.0895,1010.0086,0.07259713167,1.7880502,-2.8063128,-1.128853015,1.6786097,-7.833809
2019-02-18,14.879875,14.11631138,16.247,15.287689,11.458,12.461609,1010.51912,1012.76544,1008.3753,0.5662503679,3.3317034,-3.0008461,-3.747615821,8.049324,-10.059998
2019-02-19,12.68179167,11.83189008,18.47,15.730164,7.795,7.4858093,1013.074008,1013.5282,1011.98486,1.038966481,3.842037,-1.9219491,-1.552097539,2.385432,-7.375393
2019-02-20,12.3055,12.6512756,14.125,14.603455,10.662,11.047974,1011.589361,1012.56726,1010.7354,1.641285339,4.7297235,-2.628009,-1.072538846,4.523778,-7.2593784
2019-02-21,10.97258333,10.5072365,11.975,12.203644,10.087,8.978943,1015.282453,1017.2396,1012.61017,-0.5883029913,1.092912,-2.3056383,3.776880546,5.332444,2.270087
2019-02-22,10.38291667,10.40075683,13.676,11.95343,7.403,8.188477,1019.108765,1021.0282,1016.67444,-0.0299363025,2.5419552,-1.2960399,4.893991258,6.018981,3.3398015
2019-02-23,11.41383333,9.825434358,14.62,13.984161,9.075,6.2686157,1018.554877,1020.9531,1017.47406,1.75244953,5.197238,-0.91312116,2.372253509,7.2394876,-1.7583585
2019-02-24,11.05308333,10.20636879,14.54,12.587677,8.967,8.024811,1019.760013,1021.6401,1018.4394,2.054411616,3.5371459,-0.06046814,4.323835675,7.3517175,2.634298
2019-02-25,11.15779167,10.15912999,14.683,12.852264,7.653,7.624878,1022.850928,1024.273,1020.51166,0.6055447465,2.6210213,-1.4979945,4.527806229,8.57324,1.7634063
2019-02-26,13.6865,12.31125263,17.071,14.588684,11.64,10.561005,1022.46821,1023.66705,1020.40326,1.957657018,3.1920557,-1.0158104,5.607578742,8.519529,3.5511956
2019-02-27,12.81241667,12.52309425,15.593,13.902161,10.718,11.491821,1019.335037,1020.43243,1017.56195,1.791968094,2.9812138,0.35310867,6.128867813,7.474229,4.967656
2019-02-28,12.25504167,12.78411994,14.523,15.045593,9.422,11.159393,1014.92185,1017.3474,1013.1052,1.197689141,2.8177392,-1.8343488,3.584862861,5.7387495,-0.25404835
2019-03-01,13.414875,13.13656485,16.633,15.510986,11.873,11.2881775,1014.1474,1018.68713,1011.4258,2.175226554,5.54552,-1.217741,-0.2965990588,2.6656442,-4.4046426
2019-03-02,13.15033333,11.19919582,17.27,14.4375,11.191,7.691681,1018.290158,1019.8858,1015.84827,0.7235016242,2.3205676,-1.4892693,-1.284088859,1.972203,-5.2637696
2019-03-03,12.66470833,12.43872071,16.423,15.49469,9.917,9.175659,1013.478692,1016.03516,1011.6236,1.796365259,5.230663,-2.22052,-3.340224253,0.29218522,-6.26861
2019-03-04,11.92266667,11.12202588,16.031,13.758789,10.406,8.584076,1013.602367,1016.30005,1011.5989,2.957104712,5.112561,1.3932983,-0.9102396002,0.5660735,-2.4734502
2019-03-05,12.66391667,12.00912856,15.314,15.727112,10.428,10.227234,1015.151495,1016.89136,1010.7759,2.131383628,4.929533,0.60773784,-5.697742771,-1.3890401,-10.1726
2019-03-06,14.11558333,14.90929027,16.548,17.963867,12.698,13.486664,1002.75692,1010.09686,999.9208,5.083019617,7.2420573,1.5664959,-9.224654492,0.13512535,-14.10529
2019-03-07,12.21954167,11.53395333,13.756,13.56192,10.07,10.081818,1012.915905,1022.4444,1003.10803,1.884029487,4.9415455,-1.0272825,3.102060888,7.110056,-1.3867515
2019-03-08,10.71766667,10.567028,13.67,12.989227,8.091,8.6727295,1025.08355,1025.8336,1023.1326,0.7405042383,2.7009342,-2.4384468,7.182548417,10.115833,3.3984482
2019-03-09,13.455625,13.00313821,15.991,15.17807,11.378,11.271332,1021.569279,1025.418,1017.9551,0.8603928971,1.6837591,-0.09284919,6.238915613,7.7857924,4.5324583
2019-03-10,14.9575,13.28406648,17.993,16.786896,9.274,10.1432495,1015.111369,1017.6683,1014.5193,0.5372405525,1.6755172,-0.45991784,3.591031642,6.0514503,1.1817703
2019-03-11,12.442125,12.6218134,16.184,15.143707,9.78,10.394714,1015.477439,1016.2021,1014.37726,1.283647086,2.2437859,0.31685778,5.546521162,8.421437,3.1091664
2019-03-12,11.159,12.47195065,12.874,14.855957,9.427,8.623535,1016.452502,1016.93243,1015.8914,1.256751728,3.1121957,-1.0092288,2.830881629,6.2200093,1.1305125
2019-03-13,12.238875,11.86390431,14.62,15.4096985,11.128,9.383331,1016.869317,1018.72095,1015.817,0.770594775,2.6069958,-1.7858406,1.035614032,3.0429237,-1.5773336
2019-03-14,12.3915,11.40013748,15.786,13.498596,9.786,9.437805,1020.832167,1022.26935,1018.76416,1.379607869,2.7113929,0.30003622,4.074313646,7.670473,1.931985
2019-03-15,14.09475,12.71033871,17.589,15.542206,11.97,9.55603,1021.379251,1022.2954,1020.68365,0.4746481923,1.7278204,-1.367186,4.612741804,7.620867,1.5639482
2019-03-16,13.53845833,12.28947821,19.045,15.994293,8.876,8.922791,1018.296549,1021.2718,1014.2937,0.05316771946,1.1704268,-1.0682782,0.7967509699,4.719874,-2.5938573
2019-03-17,13.49079167,12.63697563,16.144,15.258331,10.844,10.293884,1013.355125,1015.7731,1012.0435,2.69283575,6.064583,-1.0455257,-3.041893617,0.86579835,-8.672227
2019-03-18,10.68804167,10.09532543,13.431,12.527588,8.153,7.3747253,1019.599672,1023.04803,1016.27167,3.065184529,5.2241774,0.8418078,1.475292542,5.332238,-1.0815803
2019-03-19,10.24933333,9.111166617,13.369,11.47583,7.642,6.6311646,1027.497438,1029.3738,1023.5242,1.236672539,3.3107529,-1.9904612,3.128524117,5.3862643,1.2985758
2019-03-20,10.00475,10.10150783,12.868,12.574799,7.795,8.384644,1023.588265,1028.2443,1018.71063,-0.7442530792,0.7940305,-2.4784982,5.272469833,6.703086,3.0699596
2019-03-21,10.629375,10.29800669,12.516,12.111359,8.955,8.086273,1015.947198,1018.5647,1015.0293,-0.9662114983,1.821731,-3.0404553,-4.247701604,1.6866448,-7.823306
2019-03-22,12.91708333,12.4285686,14.427,13.122467,11.919,11.306305,1016.691161,1017.86017,1014.4313,-0.507847845,1.7043221,-2.5314565,-5.375726529,-2.571267,-8.4240675
2019-03-23,13.01004167,12.0791435,16.241,13.732117,11.515,9.1510315,1018.485591,1023.3566,1013.7971,1.165327056,3.8934565,-1.9929645,-0.8114208202,2.174928,-7.7403545
2019-03-24,11.9945,10.17535912,14.728,12.714233,9.934,7.5375366,1023.246081,1024.1907,1021.9483,1.264055631,2.2001166,-0.037739307,3.345662997,8.472459,-1.9122078
2019-03-25,11.772625,11.18767288,13.972,12.361328,10.394,10.3124695,1020.64343,1021.842,1020.0552,1.947858641,3.0405858,0.92995775,9.418732213,10.210981,7.9286046
2019-03-26,12.5985,12.29612992,15.627,14.5746765,10.758,10.658295,1018.224565,1019.9668,1016.0849,1.416011839,2.502167,0.5866023,6.434407842,8.066528,4.512581
2019-03-27,13.47620833,12.27591954,15.871,14.931274,11.395,9.854187,1013.842972,1016.0836,1013.1001,0.6228015779,1.5643301,-0.22204995,4.225865433,6.4258327,2.3110378
2019-03-28,11.32516667,11.46996446,15.86,14.734985,7.528,9.267273,1015.879943,1017.55554,1013.659,0.5767442992,1.704091,-1.3129908,2.41067294,5.6865635,-0.7802971
2019-03-29,11.50733333,11.04382331,13.016,13.66037,9.2,9.450897,1015.485498,1016.7569,1014.2981,-0.03318757388,1.2439144,-2.5382078,-5.642693979,-1.0632737,-9.4984865
2019-03-30,14.088125,13.20454906,18.033,15.677704,12.311,12.04837,1015.826759,1016.8614,1014.6326,-0.3425489613,1.4055341,-2.0529783,-2.828842322,3.5320816,-8.121085
2019-03-31,12.17966667,11.20210267,14.182,12.770691,10.827,9.736847,1015.617873,1017.2846,1013.66486,0.7113856388,2.497819,-0.89848506,2.498020473,5.033439,-1.5762336
2019-04-01,12.26379167,11.66237012,14.432,13.364227,10.815,10.410645,1016.184539,1017.96045,1013.4587,0.2005737964,1.4119911,-1.4190826,-4.699801635,0.69599336,-9.575164
2019-04-02,12.91625,12.66534173,15.086,13.818329,11.361,10.935333,1018.53689,1021.93646,1012.5926,1.212852545,4.107127,-1.9884847,0.6781384121,2.696727,-6.41346
2019-04-03,10.62770833,10.02001071,11.668,13.010315,8.893,7.535492,1014.45322,1020.5225,1008.6269,1.787841408,6.9948587,-0.3648903,-2.060993623,4.0882573,-9.100443
2019-04-04,10.48525,9.658162512,12.595,12.672302,8.66,6.8034363,1019.569193,1024.6173,1010.2645,3.494743817,5.147889,1.4269667,3.168076893,7.9074507,0.05599828
2019-04-05,11.601375,10.28161625,16.73,12.726501,9.644,7.6113586,1022.095625,1024.6544,1019.34766,0.2379048979,2.4491596,-3.244909,-3.065881148,-0.41366002,-6.587468
2019-04-06,12.00733333,11.73611452,13.09,13.145691,11.196,10.822815,1018.499505,1019.43787,1018.0114,0.2232123181,2.4146683,-1.0039188,-8.187381363,-4.8521867,-10.10629
2019-04-07,14.26608333,12.86499529,16.736,13.877686,12.624,11.9687195,1016.993734,1018.0867,1016.2118,-0.7311457816,0.28194758,-2.4760735,-7.073840792,-5.4091997,-8.125016
2019-04-08,12.87429167,12.42576608,15.712,14.061005,10.656,10.63678,1014.191743,1016.20294,1013.3339,-0.9042411233,1.3319012,-2.7624385,-4.674188608,-1.0911117,-7.9040627
2019-04-09,12.75604167,13.26175821,15.058,14.650787,10.838,12.489258,1015.945502,1020.3136,1013.3926,0.4664529002,1.522361,-0.70151657,-4.103945658,2.890873,-7.5868797
2019-04-10,10.85120833,9.768956479,12.47,12.223816,9.905,7.9002075,1023.265217,1024.559,1020.693,1.181685682,2.532352,-1.228704,2.37292223,4.668568,0.8675004
2019-04-11,10.48029167,9.974391958,12.157,12.174347,9.285,7.9817505,1021.296653,1022.5405,1019.0529,1.589942731,2.6515958,0.0926395,4.644053812,6.1229014,3.6908205
2019-04-12,10.189125,10.25091046,13.494,12.810608,7.34,8.076874,1009.313966,1018.6672,1002.4214,1.291682616,6.465577,-2.3115714,-4.361336564,3.5542784,-14.303615
2019-04-13,10.41779167,10.43448137,12.612,13.382843,9.479,8.30069,1008.154097,1011.3697,1005.30115,5.557369858,10.031403,1.5149478,-5.502921357,-0.65296876,-11.192162
2019-04-14,10.43316667,9.386653883,13.648,12.513153,7.488,7.1011047,1016.571757,1021.0118,1010.05646,3.356804718,8.099436,0.82833713,-1.322985253,0.1418731,-3.0234604
2019-04-15,9.846708333,9.342730242,13.682,11.75119,7.107,6.7817383,1021.017109,1023.573,1016.4254,-0.09345403833,2.295603,-1.4539539,-4.47951158,0.6142895,-7.9797845
2019-04-16,10.89854167,11.27669265,12.527,13.204834,9.399,10.4730835,1011.676118,1015.90906,1008.1169,1.015995963,5.261097,-2.0413706,-9.42930095,-5.9415836,-13.506325
2019-04-17,9.804208333,10.44468438,12.652,12.911163,7.164,8.899628,1014.52855,1016.57697,1009.836,0.7538470525,4.9746184,-0.73569274,3.617885542,5.219473,-3.7824047
2019-04-18,10.08508333,10.13371275,12.334,12.390167,7.949,7.972168,1015.944466,1017.32196,1015.37585,0.399947016,1.2178833,-0.7393284,3.678713871,5.1084576,1.7594433
2019-04-19,9.546916667,10.00068146,11.754,11.889465,8.091,7.577423,1017.91353,1018.96045,1016.40454,1.340655903,2.5074768,-0.5646996,4.002552079,6.610774,1.0900011
2019-04-20,9.76,9.668067958,11.407,11.952148,7.397,7.8342285,1019.342246,1020.0209,1018.5767,1.411588273,2.934696,-0.4719621,3.023269288,5.0618186,1.587769
2019-04-21,9.596166667,9.642813375,10.753,11.581421,8.944,7.787567,1019.229723,1019.9652,1018.28876,1.131603919,1.9468242,0.1521904,2.057859688,4.1611433,0.9014801
2019-04-22,9.20775,8.852785783,10.349,10.894745,8.051,7.4114075,1018.410637,1020.016,1017.3533,0.8051815308,2.5195644,-0.7102471,1.63768993,5.043962,-0.77097327
2019-04-23,10.15295833,10.41901656,12.089,12.057648,8.489,9.290192,1019.697813,1021.1672,1018.3424,0.9613811212,1.6445428,-0.21359538,6.981612204,8.762153,4.4486823
2019-04-24,10.30283333,11.01216379,12.556,12.926147,8.864,9.869995,1018.002435,1018.50903,1017.4294,1.411710647,1.9694864,0.81739926,5.743396279,7.052387,4.708459
2019-04-25,9.303,10.33827966,12.01,14.180145,6.504,7.0552673,1018.733513,1019.7508,1017.56555,0.2303170737,1.5861996,-1.6564626,0.3515993854,4.637373,-2.0151668
2019-04-26,11.35558333,11.29397204,12.22,12.760864,10.411,9.551239,1017.573443,1019.06177,1014.47,-0.5387716512,1.3472527,-1.8263562,-6.080911942,-2.5194871,-8.871227
2019-04-27,11.61208333,12.22986356,12.681,14.102844,11.014,11.363037,1009.301643,1013.92126,1006.53876,0.4238130579,3.3170888,-2.8376458,-8.566378906,2.0508502,-13.719242
2019-04-28,10.9725,10.17864858,13.687,13.61615,9.746,7.5075684,1012.635224,1015.56714,1011.1647,2.473989873,6.2834806,0.3884152,-2.184398187,1.3686742,-7.179227
2019-04-29,10.628875,9.763243437,13.255,12.338196,9.052,8.114014,1019.564494,1023.19525,1016.1231,3.764589871,5.486399,1.5308084,0.1605723971,2.9733076,-2.742746
2019-04-30,9.430708333,10.41109846,11.117,13.491058,6.726,8.310852,1020.206448,1023.7603,1016.80365,2.5618628,3.6600688,1.5054578,-2.774798108,-1.3446093,-4.377925
2019-05-01,11.95520833,13.37753298,13.721,14.786865,10.292,10.824463,1005.094129,1016.46674,997.96844,5.054613637,9.718225,-1.1704684,-7.323699154,-3.6149151,-14.959567
2019-05-02,8.751791667,9.439001629,11.219,11.796417,5.617,6.8506775,1004.580745,1007.5935,999.485,0.7051519321,2.3872561,-1.5772336,3.129826091,6.7619553,-0.2588734
2019-05-03,8.114333333,8.794109338,12.538,13.774445,3.871,5.4057007,1006.136151,1007.52014,1004.3889,-2.188340342,-1.1714658,-3.6741188,-1.116951716,1.5431256,-5.356816
2019-05-04,11.29483333,12.43389375,12.709,13.449127,10.047,11.58255,1005.543693,1010.94104,1003.4179,-0.03692403062,3.9649525,-2.8717592,-5.457292825,-1.4837538,-9.49629
2019-05-05,10.77908333,11.10533523,11.936,12.848999,9.939,9.177765,1017.482289,1022.2106,1011.6912,1.248359875,3.3575923,-1.9377515,-1.431945216,1.7057054,-4.881319
